Zip Code,Dog Name,Animal Gender
10025,MILA,F
11218,MELO,M
10023,PARKER,F
11238,SAMMY,M
11209,CARLY,F
10306,ZOEY,F
11218,RICO,M
11209,BARON,M
10024,SAM,M
11222,MAX,F
10025,PEPPER,F
10467,MOPSY,F
11229,OLLIE,M
11355,BERNIE,M
10305,ZELDA,F
10039,PRINCESS,F
10039,PRINCESS,F
10301,JACK,M
10011,RUPERT,M
11375,PEPPER,M
10023,AMY,F
10303,EVA,F
10282,INDIA,F
10029,MAX,M
10036,GULLIVER,M
10036,HUCKLEBERRY,M
10036,ALPHIE,F
11385,DEXTER,M
11374,HUGO,M
11378,JINGLES,M
10014,BUBBA,M
11233,BUSTER,M
11105,NESTLE,F
10027,HAZEL,F
10128,CASSIE,F
11215,PAPI,M
11362,TINKERBELL,F
10022,ALEXANDER,M
10466,BUSTER,M
11224,MICKEY,M
10463,OSCAR,M
11417,POLO,M
11417,BRENDA,F
11421,SAY,M
10010,SPENCER,M
10467,SHADOW,M
10128,LUCY,F
11206,CAVALLI,M
10027,ELEANOR,F
11238,VIGGO,M
10025,PERSEUS,M
11236,PARIS,F
10029,GUCCI,F
11375,JINX,M
11201,FLEABIUS,M
11201,LAYLA-ZENA,F
11223,PRECIOU,F
11205,PIGLET,F
11205,DIXIE,F
10040,ZACHARY,M
11361,OTIS,M
11372,QUID,M
10003,JILLIAN,F
10027,KOJO,M
10312,JAKE,M
11355,POLARIS,M
11426,FRED,M
11375,GANDALF,M
10023,LUCKY,M
10031,MINK,M
10027,BELLA,F
10019,CARGO,M
11372,COCO,M
10019,RUDY,M
10024,JAVIER,M
10003,ROMEO,M
10025,HOWDY,M
10031,MONKEY,M
10009,TOPAZ,F
11234,CLYDE,M
10028,PEANUT,F
11361,SID,M
11374,CHARLIE,M
11215,CHLOE,F
10304,SASHA,F
11385,AVA,F
11372,FRANKIE,F
11355,YUMI,F
11372,LINDA,F
10306,PRECIOUS,F
11215,LOLA,F
10304,PEDRO,M
10473,MIDNIGHT,M
10314,GIZZMO,F
10036,HOBBES,M
10002,MAY,F
10025,EARL,M
11222,OSKAR,M
11232,HADES,M
10027,PEGUINE,F
10019,ZARA,F
10016,WATSON,M
10451,SWEET,F
10467,BLADE,M
10006,TWIG,F
10025,SONJA,F
11357,LADY,F
11222,SPANKY,M
10031,TAZ,M
11211,ROCKY,M
11206,DEXTER,M
11428,SWIPER,M
11362,PM864,M
11419,NAME NOT PROVIDED,M
11358,NAME NOT PROVIDED,M
10462,MAXIMUS,M
11215,DIZZY,F
11357,DUKE,M
11231,LUNA,F
11234,BAGEL,M
10030,FENNY,F
10023,ZELDA,F
10014,TRIXIE,F
10314,CHANCE,M
11208,SAMMY,M
11368,BOBO,M
10002,MAX,M
10303,STONEWALL'S,F
11385,IVAN,M
11222,FAIRFAX,M
10009,CHLOE,F
10017,PHOEBE,F
10309,BENNY,M
11231,SAMANTHA,F
11211,GUY,M
11238,LIBBY,F
11356,DORA,F
11217,RYER,F
10017,MAISY,F
10473,DAISY,F
10128,MAXWELL,M
10309,CANDY,F
10069,LOUIE,M
10474,RED,M
10019,BAMBIE,F
11216,MOCHI,F
11385,GIGI,F
10468,LUCKY,M
11101,LADY,F
10013,NAME NOT PROVIDED,F
10013,IGGY,M
10473,MUFFIN,F
11377,DAKOTA,M
10107,PUFFIN,M
11215,TALLULAH,F
10128,HOPE,F
11367,OLIVER,M
10128,MIA,F
10040,GUINEVERE,F
10312,ASHTON,M
10025,DIXIE,F
11372,RED,M
11233,DASH,M
11375,TIKVAH,F
11220,ROCKY,M
10280,HUDSON,M
11357,DOMINO,M
10022,DANDI,M
10023,PADDINGTON,M
10011,NORMYN,F
11221,K-C,M
11417,COQUI,M
11206,BELLA,F
11231,AUDREY,F
10461,LAILO,M
10044,SPICE,F
11103,FLORO,M
10013,PIPPY,F
10309,LOLA,F
10128,ZOE,F
10471,CIONA,F
10001,JADE,F
10472,AUSTIN,M
10011,SIEGFRIED,M
11231,HINES,M
10307,LEXI,F
10307,FENDI,F
10027,YODA,M
11415,GINGER,F
10003,WAYLON,M
11369,PRINCE,M
11236,MONEY,M
11215,APOLLO,M
10025,MILO,M
10452,HERSHEY,M
11230,OREO,M
11372,LESTER,M
10312,RAMBO,M
11217,BEETHOVEN,M
11222,ZOYA,F
10022,NAME NOT PROVIDED,M
11378,SOCRATES,M
10473,MAXIMUS,M
11222,CLAIRE,F
11222,REX,M
11378,AINSLEY,M
11378,LANCE,M
11201,CHILI,M
11221,MAX,M
11208,PARIS,F
11218,NATURE,F
10464,DIESEL,M
10466,MYA,F
10011,BROWNIE,F
10028,TEQUILA,F
11228,AVERY,F
11230,BECKY,F
11379,CHEWIE,M
10306,BACI,F
10471,CHUMLEY,M
11208,ACHILLES,M
10024,PEGGY,F
10003,NICKY,F
10011,RILEY,F
11230,KARIN,F
10021,EDDIE,M
11433,NAME NOT PROVIDED,M
11357,GEMMA,F
11233,NOLA,F
10011,BICKY,F
10036,PATINA,F
10021,PRINCE,M
10025,BLINK,F
10025,FREDDIE,M
10023,KYLIE,F
10028,ELLA,F
10040,BOWSER,M
10012,SPOTTY,M
11420,HARLEM,M
11217,ROO,M
10009,BJ,M
11361,TWIGGY,F
11237,PATOU,M
11224,BENNY,M
11211,WEMBLEY,F
11234,SOPHIA,F
11207,TRINITY,F
10022,PACHA,F
11215,ZOE,F
10025,COOPER,M
10025,CHESTON,M
10028,HEMINGWAY,M
10011,PICCOLINA,F
10025,TITA,F
11216,ROCCO,M
11372,BRUNO,M
11217,BUDDY,M
10456,ROMELLO,M
10069,PANCHO,M
11373,BROWNIE,M
11235,OREO,M
10039,TY,M
10001,FRANKLIN,M
10473,CASPER,M
11209,ROCKY,M
10011,TES,F
11231,BACCI,F
11214,EMMA,F
11222,SULLY,M
10022,MONSTER,F
11223,BONYA,M
10028,NASH,M
11206,CHIQUITA,F
10024,INDY,M
11238,ALFIE,M
10003,IBBY,F
11236,OJIMAR,M
10027,BRUTUS,M
10027,T-REX,M
10009,NINJA,M
11201,STEWIE,M
10280,KIRBY,M
10011,ZAZIE,F
11102,HAXA,F
11385,LULU,F
10028,CHARLIE,M
10309,HENRY,M
10017,VADER,M
11237,LULA,F
10016,BARBIE,F
10306,ARCHIE,M
11377,AMORCITO,F
11215,FRITZ,M
10473,PEANUT,M
11209,TANK,M
10473,SHUGA,F
10024,BAGELS,M
10010,MATILDA,F
10014,KLONDIKE,M
11693,LUCKY,M
10025,LULU,F
11234,YOGI,M
10312,NAME NOT PROVIDED,M
10305,SHEA,M
10301,CASSIE,F
11238,DAISY,F
10025,VIOLA,F
10021,SHANA,F
11228,LAIKA,F
11103,RUBY,F
10305,BLANCO,M
11201,ROGER,M
10034,MACHO,M
10457,PUCHI,M
11237,ROXXIE,F
10472,PEGGY,F
11377,PEANUT,F
11377,MANDY,F
11215,JETER,M
10163,FERRARI,M
10475,CHERRY,F
11235,NICKY,M
11235,SNOWY,F
10014,KING,M
11201,OSCAR,M
11373,BOONE,M
11377,SAMSON,M
10024,PASSPORT,M
10306,SPIKE,M
10030,JAXON,M
11415,SASHA,F
10036,JOVO,M
10310,ROOKIE,M
11368,SINDOO,M
11221,ROLLO,M
11423,MOLLY,F
11225,XENA,F
11356,KNEEYA,F
10036,DAISY,F
11367,ZOE,F
10471,PERLA,F
10465,CHEWIE,M
11362,GINGER1211,F
11229,HONEY,F
10011,EYCK,M
11385,NEO,M
10466,COCO,F
11211,RUSTY,M
11385,HANK,M
10018,COOPER,M
10314,HARLEY,M
11102,DALLAS,M
10018,LITTLE,M
11378,BENTLEY,M
11235,HERSHEY,F
10128,ELLIE,F
10028,JEMMA,F
11217,MILO,M
10128,BENJIMIN,M
11231,WANDA,F
11238,BELLA,F
11231,MOLLY,F
10312,BAXTER,M
10312,JAKE,M
10026,POPPY,F
10029,CHLOE,F
10463,LEISEL,F
10463,HANNAH,F
10472,MAX,M
11235,SALLY,F
10037,EFFIE,F
11426,BARNUM,M
11426,BAILEY,M
11211,STELLA,F
11231,PIPS,F
10010,MUSTAFA,M
10302,PIPPIN,M
11361,POPPY-HAZEL,F
11215,ESHA,F
10014,PEANUT,F
10014,NICKY,M
11004,BAILI-ANN,F
10002,LOUIS,M
10314,BELLA,F
10023,ROXY,F
10014,GABRIEL,M
10468,HUBERT,M
10025,PAX,M
10024,SUZIE,F
10034,TOMMY,M
10128,MOE,M
10462,SCOUT,M
11377,BRAVE,M
11214,CHACHI,M
10035,RUDY,M
11233,MAX,M
11220,TRIGGER,M
11249,YOSHI,M
10306,PETEY,M
10314,MUTTLEY,F
10005,CALVIN,M
11434,BELLA,F
11233,SLY,M
10302,SOX,M
10302,SINATRA,M
10302,TROUBLES,F
11370,ARCHIE,M
10003,JACKSON,M
10003,MAISIE,F
11211,KAHLUA,F
11385,OLIVER,M
10128,BIANCA,F
10312,GRETA,F
10029,NUSHKA,F
11201,LILY,F
10454,CELO,M
10454,MAX,M
10014,KASPER,M
11221,MARCIE,F
11221,FRANKLIN,M
10024,BIBI,F
10036,MIRANDA,F
10008,CHAUNCEY,M
10023,KYO,M
11214,HUGO,M
10027,LOUIS,M
11692,JOEY,M
10307,BENTLEY,M
10469,SHELLY,F
10023,TWISTER,F
10023,MIDNIGHT,M
10023,ZACK,M
10023,RASCAL,M
10307,TEDDY,M
10302,PRECIOUS,F
11201,AUSSIE,M
11211,IGGY,M
10453,JEWELS,F
11374,MATILDA,F
10314,COCO,F
10473,SHADOW,M
10003,LOLA,F
11231,NOGGIN,M
10465,CANO,M
10027,OLIVIA,F
10023,MOOKIE,M
10023,ZEUS,M
10024,JOSE,M
10019,SHADOW,M
10461,SMOKEY,M
10017,RUBY,F
11354,RUBY,F
10013,CHARLIE,M
11102,PONCH,M
10021,DAISY,F
11421,RUSTY,M
10314,NOELLE,F
10032,MAXWELL,M
11361,ROSIE,F
11214,LOLA,F
11215,KAIDA,F
11234,TOKI,M
11211,XAVI,M
11224,MAX,M
11215,BIJLI,F
11434,MOO-MOO,M
11418,SOPHIE,F
10019,CUPPY,M
11205,BENTLEY,M
10024,PATTERSON,M
11201,TITUS,M
10451,CHARLIE,M
11208,BANDIT,M
10310,NAOMI,F
10310,STEWIE,M
10310,COOCOO,M
11208,MELO,M
10010,RUSTY,M
10023,LOUIE,M
10014,SUMO,M
11231,LUNA,F
11385,SUMMER,F
10013,JOEY,M
10465,CALI,F
10035,J,F
11236,LOVLEY,M
10029,ROXI,F
10025,ROSE,F
11363,FESTER,M
10025,ZIGGY,F
10009,MILEY,F
10452,DIAMOND,F
10452,DOMINO,M
10032,LOGAN,M
11249,BROWN,M
10472,SPEEDO,M
10021,HUNTER,M
11211,LUNA,F
11211,REBEL,M
10013,CHIP,M
10040,ARTHUR,M
10021,QUIET,M
10023,GINGER,F
10468,TAMMY,F
10468,DAISY,F
10128,ZOEY,F
11373,RIKI,M
11373,FUKU,M
11417,KETT,M
10305,COOPER,M
11217,RUBY,F
10031,STANLEY,M
11363,NIGEL,M
10453,BELLA,F
10309,MASON,M
11234,KOVA,M
11238,MILO,M
10003,BELLA,F
11226,WOODRUFF,M
10457,MAX,M
10022,SUNNY,M
10022,PEPPER,F
10312,CHLOE,F
10024,COCO,F
11214,COOKIE,M
11209,JEWEL,F
10456,SECRET,F
11229,NAME NOT PROVIDED,M
10025,NENA,F
11413,BRANDY,F
10314,JACKTANNENBAUM,M
11233,PETEY,M
10025,ZULU,M
10034,BAXTER,M
11103,LEXINGTON,M
10306,LADA,F
11228,GIZMO,M
11375,KANE,M
11104,ZENA,F
11356,PEANUT,M
11215,COPITO,M
11379,KELLY,F
11101,POCKET,M
11226,JUICY,F
11201,BROOKLYN,M
10019,PEPITA,F
10036,COCO,F
11378,ABBY,F
11201,TEDDY,M
11103,ADELE,F
10128,CHARLIE,M
11211,BUNKER,M
11418,ZORRO,M
10018,MALI,F
11214,SALLY,F
10001,LAZER,F
11231,TRIXIE,F
11219,KIRA-A,F
11368,JJ,M
11214,CROSHKA,F
11206,ANGEL,M
10009,AJAX,M
11221,SASHA,F
11206,TITAN,M
10025,TACO,M
10024,TUCKER,M
11372,HUMOOSE,M
11103,RUFUS,M
11221,PHARAOH,M
10305,SARGE,M
10468,COCO,F
10023,TASMIN,F
10040,FABIO,M
10028,LIA,F
11372,BAILEY,F
10003,APACHE,M
10310,JESSIE,F
10005,DJ,M
11201,SONIC,M
10017,JOJO,M
10023,PATTY,F
10033,FIJI,F
10463,KIMMY,F
10010,SPIKE,M
10010,ZOWIE,F
10460,BISHOP,M
11209,ROCCO,M
10471,LAYLA,F
10016,LINDA,F
10032,BROWNY,M
10026,DUKE,M
10024,ARYA,F
10021,THURBER,M
11416,STITCH,M
10009,CAINE,M
10019,RAINE,F
11102,LEXI,F
11385,PUFFY,M
10461,PROMETHIS,M
11224,STORM,M
10009,PAOLO,M
10009,ALBERT,M
10021,CHASE,M
10023,FANETTE,F
11102,MARLEY,F
10473,ROCKY,M
10023,ROCKY,M
10454,RUFUS,M
11211,OLIVER,M
11105,BENNY,M
10458,PEPPER,F
10009,WEDNESDAY,F
10473,BELLE,F
10455,ZOEY,F
10021,CHLOE,F
10001,DELANCEY,F
10301,ROCKY,M
10465,MILO,M
10009,RUBY,F
10002,BEAST,M
11369,BASIL,M
10028,YOGI,F
11356,NALA,F
10463,BENNY,M
10025,SHADY,F
11215,RUBY,F
10033,BOBO,M
11201,MILOU,M
10025,OLLIE,M
11204,SOPHIA,F
11374,FOX,F
11373,LUCKY,M
11218,BENJI,M
11201,MILO,M
11234,QUEENIE,F
11238,TURNER,M
10128,FLAKE,F
10028,CONALL,M
10473,REX,M
10019,BAILEY,M
10019,OSCAR,M
11377,HAILEY,F
10024,BETTY,F
10004,SOPHIE,F
10013,EMMY,F
10309,CHARLIE,M
11201,TOMMY,M
10452,OREO,M
11236,HAPPY,F
10009,LOLA,F
11104,SUSIE,F
10010,ASPEN,M
11357,LOOPY,F
10457,MAX,M
11231,HONEY,F
10022,NESSIE,F
10029,SAMSON,M
10035,RUDY,M
11357,JIJI,M
10021,BUCK,M
11432,SHANTI,F
11433,BELLA,F
11231,BRADLEY,M
11209,BOUGEE,M
11214,REX,M
11203,CHLOE,F
10025,HUMPHREY,M
10035,SYBIL,F
10028,SNOWBALL,M
10467,YOKO,M
11367,TOY,M
10028,MORRIS,M
10027,PEPE,M
11435,LUCKY,M
11209,JACKSON,M
10014,JAZMINE,F
10128,TRAPPER,M
10024,AUSTIN,M
11218,GEORGIA,F
10023,FINNEGAN,M
10312,RUDY,M
10023,SAMMY,M
11365,SAM,M
11365,PANDA,F
10471,TOBY,M
11420,MAC,M
10465,VANILLA,M
10467,BAMBI,M
10467,SASHA,F
10305,PANDA,F
11215,MAX,F
11217,BENSON,M
10128,HEIDI,F
10014,ODETTE,F
11385,HOLLY,F
10467,SEAL,M
11361,SKITTLES,M
11361,SIMBA,M
10010,MOLLY,F
10469,ROCKY,M
11103,LULU,F
10039,VENUS,F
11229,NAME NOT PROVIDED,F
10016,ZACHARY,M
10019,JACKSON,M
11102,MOXIE,F
10470,GUAPO,M
11208,BARRY,M
10023,LAURA,F
11235,PRINCESS,F
10027,PERL,F
10473,DIAMOND,F
11237,JAZZ-A-BELL,F
10035,SPOTS,M
11385,TASA,F
10128,CHEWBACCA,M
11211,PIPPIN,F
11106,JAZZY,F
10314,LOLA,F
11209,STELLA,F
11234,NINA,F
10009,DELROY,M
11231,STELLA,F
11415,MARTIN,M
10468,BAXTER,M
10009,DAISY,F
10150,BUTTON,F
10461,COCO,F
10011,MIGHTY,F
10458,LUCKY,M
11385,KRYTO,M
10025,ZARA,F
10305,SANDY,F
10452,NAME NOT PROVIDED,M
11203,BROOKLYN,M
11215,DIGBY,M
10026,MIKA,F
11420,JAY,M
10025,BORIS,M
10039,CATO,M
10128,XAVIER,M
11416,GEORGIE,F
10039,TAHUI,F
10021,LUCY,F
10033,CRICKET,F
10002,OLLIE,F
10023,RALPHY,M
10024,STELLA,F
10310,MAX,M
11208,CODY,M
11208,GIGI,F
10305,BOBO,M
11101,PRINCESA,F
11101,PUDGIE,M
10128,OSKAR,M
10468,ROCKY,M
10468,ICHI,F
10309,BAILEY,M
10465,WILLIE,M
10003,MISSY,F
10458,BLONDIE,F
10028,PULLO,M
10023,MISHKA,M
10023,SHIBA,F
10011,JULIO,M
10011,RERUN,M
10461,LUCY,F
10471,ARTIE,M
11375,NIGU,M
11375,SABRINA,F
11238,BUDDY,M
11426,FIONA,F
10128,MOZIE,M
10303,BRANDON,M
10009,COPPER,F
10029,JACK,M
10462,COCO,F
11204,ROSIE,F
10468,KOKITO,M
11432,POOCHIE,F
10033,PRINCE,M
10306,KAIRA,F
10022,ULYSSES,M
11377,GINGER,F
11225,HENRIETTA,F
11213,ALEX,M
10024,HARLOW,F
10036,PAXIL,M
10466,ROMEO,M
10012,FENWAY,M
11364,COCO,F
11228,LEXINGTON,M
11228,BUDDY,M
11203,PRINCESS,M
11204,GIDEGET,F
11204,SCOUT,M
10026,BELLA,F
11201,REMY,M
11206,PASCAL,M
11206,PRINCESS,F
11423,CHIP,M
10038,SOPHY,F
10461,OBIE,M
11377,TED,M
10461,PENNY,F
11379,GRANOLA,F
10038,LILY,F
10024,TEDDY,M
11365,PICKLES,M
10013,SHIKINOU,M
11228,JIA,M
11214,STIGGY,M
10457,NUCKY,M
11203,NAME NOT PROVIDED,M
10305,LALALUCY,F
11102,BRUIN,M
10036,BOSIE,M
11385,LULU,F
11358,BIBO,M
10128,BUTTER,F
10032,BUZTER,M
10011,NINJA,M
10007,MOCHI,F
11414,SAMMIE,M
11211,GORDON,M
10025,JACKSON,M
10014,LUCY,F
10014,LEXI,F
10031,ELLA,F
10003,SAMMI,F
10014,PYM,F
10453,REESES,M
10028,MCJAGGER,M
10009,ROCKY,M
11377,KELVIN,M
10016,MIRIAM,F
11368,LADY,F
10026,LOTTIE,F
11215,GEMMA,F
11421,MISIA,F
10021,CYPRESS,M
11220,DUKE,M
10037,CHONG,M
10029,WYATT,M
11220,JIXER,M
10314,SPALDING,M
10014,GILLEY,M
10017,NAME NOT PROVIDED,F
10312,ABBY,F
10029,COLA,F
10029,LUCY,F
10013,DOUG,M
10028,LULU,F
10024,ZOEY,F
10038,ROBY,M
10021,PASTIS,M
10306,GIUSEPPE,M
10019,NEWT,M
11231,YODA,M
10013,DENNY,M
11215,HERMIONE,F
10023,YONKERS,M
10003,KIEFER,M
10009,TONY,M
11223,MAXIMUS,M
10003,LEMUR,M
11215,CONNER,M
10034,MISTY,F
11101,KRESTIN,F
10037,RAFEE,M
10032,BULLDOZER,M
11201,SNADOWSKY,M
11201,BUTTERFLY,F
10023,BODHI,M
11370,FRIDA,F
10013,LILY,F
10013,CHUBBS,M
10001,EDGAR,M
10456,RAMBO,M
10128,QUINCY,F
10023,CHARLIE,M
10309,TRIXIE,F
11238,HOVA,M
11217,ZAZIE,F
10023,IZZY,F
10023,BINDHI,F
11375,LILY,F
11377,RICKY,M
11377,YUKI,M
10302,ACE,M
10469,KING,M
11217,BOOBIE,M
11201,MOLLY,F
11372,PRINCESS,F
10025,CARLY,F
10038,BOOMER,M
10028,OTIS,M
10301,TRUMAN,M
10011,BAILEY,F
10012,BELLA,F
10011,RUSTY,M
10011,WHITEY,M
11231,CHINA,F
11222,FLEA,M
10034,MAYHEM,M
10025,PADDINGTON,M
11105,POLO,M
10003,GIMINY,F
10003,CHLOE,F
11224,CHUCKY,M
11104,HAZY,F
10307,BENZY,M
11208,LUNA,F
11221,KODAK,M
11235,RUDY,M
11233,CHOWSY,F
11357,CHARO,F
10455,SOOKIE,F
10011,COCO-CHANEL,F
11201,MR.,M
10305,OSCAR,M
10312,BELLA,F
10312,JACK,M
11214,REX,M
10011,KISMET,F
10039,JOSSEY,F
10031,HARLEY,F
11354,COCO,F
11209,LUNA,F
10474,DAKOTA,M
10014,TANNER,M
10314,COOPER,M
10014,VIOLA,F
10024,OLIVE,F
10009,COOPER,F
10309,NAME NOT PROVIDED,F
10461,SKY,F
10024,MINGUS,M
11214,RANDY,M
10026,MOCA,F
10026,BLACK,F
11375,BOGEY,M
10466,COCONUT,M
10036,TYREE,M
11222,SUKI,F
10029,ARFY,F
10303,BIANCO,M
11105,NENE,M
10009,POOCHY,F
10009,DOLLAR,F
11432,LUCKY,M
10033,LILLY,F
10023,JEZEBEL,F
10022,BELLA,F
11101,DIXIE,F
10306,WALLY,M
10023,MILA,F
10024,TASHI,F
10022,DUTCH,F
11385,TANIA&#39;S,F
10013,BUBBLES,F
10001,JUNIOR,M
10001,OLIVER,M
10003,LUCIANO,M
10025,CAPPI,F
10460,SUKI,M
10036,PUPPY,M
11201,FRANKLIN,F
10025,LOKI,M
10013,LEILA,F
10013,LILI,F
11418,ROSY,F
10025,GRETA,M
11435,TAYLOR,F
10025,LARS,M
11216,KIBI,F
10011,ROLFE,M
10009,CHEWIE,M
10314,ROCCO,M
10028,CODY,M
11215,PIPPA,F
11372,CHAUNCEY,M
10024,SEBASTIAN,M
10010,LILY,F
10010,COCOA,F
10033,ALASKA,F
10025,PETEY,M
10009,MEMPHIS,M
11364,RICKY,M
10465,HARLEY,M
10021,TIFFANY,F
10024,DAISY,F
10025,MINNIE,F
10021,LUCY,F
10455,APRIL,F
10314,KIPPER,M
11224,MAX,M
10467,CHARLY,M
11379,OISIN,M
10069,FRANCESCA,F
10314,LILLY,F
10013,SAVANA,F
11377,LUCKY,M
11370,STAR,F
10013,GU,M
11209,STEWIE,M
11235,FINN,M
11385,COCONUT,F
11206,CARAMELA,F
10128,DAISY,F
11231,DOUG,M
11412,BELLA,F
11216,MAXI,F
10002,NUNIA,F
10032,SOFIA,F
10025,BODHI,M
10025,DOPA,F
11231,JACK,M
11231,ECHO,M
11417,TYSON,M
10451,BELLA,F
10021,RUBY,F
11693,FLUFFY,F
11417,LUCKY,M
11221,RANDY,M
11212,REX,M
10040,DEXTER,M
10029,SNAP,M
11208,CHUCHITO,M
11201,RICO,M
11211,PINO,M
11418,ROMEO,M
11385,SHEBA,F
10024,WILBUR,M
11234,KARL,M
10024,MURPHY,F
10024,SCARLET,F
10012,AGNES,F
11201,REMUS,M
10312,DEXTER,M
10012,LULU,F
11385,MONSIEUR,M
11374,TANGO,M
10023,CHLOE,F
11215,FLOYD,M
10003,MAGGIE,F
11417,SHEA,F
10025,ROURKE,M
10302,EMILY,F
11377,CODY,M
11206,PHOENIX,M
11201,BOOKER,M
10312,BOOMER,M
11206,MOOSE,M
11209,STELLA,F
10308,NATHAN,M
10011,NINA,F
10128,SONNY,M
11220,MAX,M
10035,PEPITA,F
11205,BUTCHIE,M
10465,DUKE,M
10013,MICKEY,F
10002,OREO,M
10036,JAKE,M
11355,TRISTAN,M
10029,HENRY,M
11355,MELODY,F
10301,OCTAVIA,F
10029,NACHO,M
11201,CHE,F
10019,CHEY,M
10023,GEORGIA,F
11221,CHLOE,F
10023,CLOONEY,M
10306,LACEY,F
10002,BART,M
11415,TATO,M
10014,WRIGLEY,M
10016,SCOUT,M
11364,PEPPER,M
10025,MOCHI,F
10019,SALSITA,F
10457,JOHNNY,M
11222,OMEGA,M
10019,MITZIE,F
11205,BAXTER,M
11214,CHEWIE,M
10019,BOPI,F
11361,TASIA,F
11216,DIESEL,M
11375,TITAN,M
11204,APRIL,F
11230,CASPER,M
10473,OREO,M
11212,BENGY,M
11004,TIFFANY,F
11435,ROXY,F
10025,CHARLIE,F
11211,BACI,F
11211,BUGSY,M
10471,ZUNI,M
10024,OSCAR,M
10001,JUDO,M
11433,LADY,F
11236,TINY,F
11234,JULIO,M
11203,SPANKY,M
10021,CHLOE,F
10469,KODIAK,M
11413,MAX,M
10036,FLUFFY,F
10036,DOLLY,F
11106,PRINCESS,F
11205,ISABEL,F
10013,NESHAMA,F
10467,NENA,F
11215,DUSTIN,M
11234,JENNY,F
10306,RASCAL,F
11102,RAPHI,M
11205,FRANCIS,M
11355,BLACKIE,M
11355,JACK,M
11355,CINDY,F
11355,COOKIE,F
11243,MITZI,F
10011,CHIP,M
11103,ROCKY,M
11101,LUIGI,M
11435,PININA,F
10308,TITAN,M
10314,BENJI,M
10014,JACKSON,M
10014,BELLA,F
10028,AIDEN,M
10310,SHADOW,M
11105,BELLA,F
11219,BILL,M
11104,BEAU,M
10023,LITTLE,M
10454,NAVIDAD,F
11235,COYLE,F
10453,COCO,M
10009,CHARLIE,M
11222,SNOOPY,M
10309,MILO,M
10309,NIKA,F
10025,GRACIE,F
10034,BAMBAM,M
10308,LUNA,F
11354,COCO,F
11213,BROOKE,F
10310,CHARLES,M
11223,JOURNEY,M
10308,REX,M
10314,PEBBLES,M
10305,PRINCESS,F
10011,LAYKA,F
10016,SPEEDY,M
11427,DIESEL,M
10025,BABY,F
10306,SHORT,M
10314,PJ,M
10314,SHADOW,M
11217,BEA,F
10314,SAM,M
10314,ABBEY,F
10312,ODIN,M
10312,BOLO,M
10022,JEWEL,F
10309,JUNIOR,M
10019,MISHKO,M
11379,TIGGER,F
10314,JUNIOR,M
10306,TESSA,F
10473,NANO,M
11205,SADIE,F
11214,CHARLIE,M
11209,EFFY,F
10312,BENJI,M
10309,RUSTY,M
11436,CHELSIE,F
11211,HENRY,M
10033,ROLO,M
11231,OTIS,M
11216,COCO,M
11231,REMY,M
11235,MOZART,M
11377,ISLA,F
11249,OLIVER,M
11201,MADDIE,F
10019,BRUNO,F
11216,TESS,F
10022,SOPHIE,F
10280,HARRY,M
11421,TOBY,M
10025,MINNIE,F
11368,HUNNIE,F
10007,HENRY,M
11373,CARLY,F
11201,NASH,M
10466,BELLA,F
10029,LAIKA,M
10014,FABELHAFT,M
10314,STORM,F
11234,SOLO,M
10026,FREDDIE,M
11420,JADEN,M
11231,EMMA,F
11217,DIETER,M
10010,NOLA,F
11364,SHADOW,M
10025,LU,F
10003,FOXY,M
10002,SOPHIE,F
11355,LINUS,M
11238,HENRY,M
10021,SENGA,F
11211,KELISEE,F
10465,PENNY,F
11378,BECKY,F
11378,DUKE,M
10303,PETEY,M
11420,GIZZY,F
11206,MARCY,F
10128,SLIDER,M
11364,SAMMY,M
11226,ALPHA,M
11422,PRINCESS,F
10462,SPARKY,M
10025,TASHA,M
10025,BUNNY,M
10030,SASHA,F
11216,SALLY,F
10014,KENZI,F
11234,ALI,F
11214,MUFFIN,F
10038,BELLA,F
10025,BUSTER,M
11213,SUN,M
10039,HARTLEY,M
10011,OREO,M
10023,KAHLUA,M
11225,HONEY,F
11215,SULLY,M
11231,BABY,F
11224,ROMEO,M
10035,HONEY,F
11414,SHEA,M
10036,SAMMY,M
10306,BELLA,F
11422,BING,M
11213,TURNIP,F
11216,LONO,M
10003,COPA,M
11414,MOCHA,F
11364,LENNY,M
10021,HICKORY,M
10044,JACK,M
11357,BENJI,M
11201,DAISY,F
10312,PUP-CUPID,M
11234,NAME NOT PROVIDED,F
11106,OTTO,M
10022,ROXY,F
11374,STORMY,M
10463,SAMSON,M
11229,HARDIE,M
11378,ALLIE,F
11211,TARTINE,F
11355,DAX,M
10312,STELLA,F
10458,ROCKY,M
10033,CHELSEA,F
11222,MARVIN,M
10028,PEPPER,M
10013,BAMBAM,M
10021,BANDIT,M
10306,SONNY,M
10038,GIZMO,M
10012,LOLA,F
11215,WINNIE,F
11209,LEONARDO,M
10007,CHAMP,M
10466,DARSH,M
10466,DARSH,F
10282,HANNAH,F
10456,SNOOPY,M
10003,FELLINI,M
11368,LOLA,F
10021,LUIGI,M
10022,CONAN,M
10023,NIKO,M
11209,OSCAR,M
10009,FIDGET,M
10004,POKOYO,M
10022,PHIL,M
10306,ROXY,F
10309,BELLE,F
10010,PENNY,F
10472,KUGO,M
10028,CHARLIE,M
11201,ERNEST,M
10023,GIGI,F
